momento,posicao
datetime,coord
T
09/19/2018 16:43,-33;39;51
09/19/2018 16:44,-33;40;51
09/19/2018 16:45,-33;40;0
09/19/2018 16:46,-32;40;51
09/19/2018 16:47,-32;41;51
09/19/2018 16:48,-31;41;51
09/19/2018 16:49,-31;41;0
09/19/2018 16:50,-31;42;51
09/19/2018 16:51,-30;42;51
09/19/2018 16:52,-30;42;0
09/19/2018 16:53,-29;43;72.1248916810278
09/19/2018 16:54,-29;43;0
09/19/2018 16:55,-29;43;0
09/19/2018 16:56,-28;43;51
09/19/2018 16:57,-28;44;51
09/19/2018 16:58,-27;44;51
09/19/2018 16:59,-27;44;0
09/19/2018 17:00,-26;44;51
09/19/2018 17:01,-26;45;51
09/19/2018 17:02,-26;45;0
09/19/2018 17:03,-25;45;51
09/19/2018 17:04,-25;45;0
09/19/2018 17:05,-24;46;72.1248916810278
09/19/2018 17:06,-24;46;0
09/19/2018 17:07,-23;46;51
09/19/2018 17:08,-23;46;0
09/19/2018 17:09,-22;47;72.1248916810278
09/19/2018 17:10,-22;47;0
09/19/2018 17:11,-21;47;51
09/19/2018 17:12,-21;47;0
09/19/2018 17:13,-20;47;51
09/19/2018 17:14,-20;48;51
09/19/2018 17:15,-20;48;0
09/19/2018 17:16,-19;48;51
09/19/2018 17:17,-19;48;0
09/19/2018 17:18,-18;48;51
09/19/2018 17:19,-18;49;51
09/19/2018 17:20,-17;49;51
09/19/2018 17:21,-17;49;0
09/19/2018 17:22,-16;49;51
09/19/2018 17:23,-16;49;0
09/19/2018 17:24,-15;49;51
09/19/2018 17:25,-15;49;0
09/19/2018 17:26,-14;50;72.1248916810278
09/19/2018 17:27,-14;50;0
09/19/2018 17:28,-13;50;51
09/19/2018 17:29,-13;50;0
09/19/2018 17:30,-12;50;51
09/19/2018 17:31,-12;50;0
09/19/2018 17:32,-11;50;51
09/19/2018 17:33,-11;50;0
09/19/2018 17:34,-10;51;72.1248916810278
09/19/2018 17:35,-10;51;0
09/19/2018 17:36,-9;51;51
09/19/2018 17:37,-9;51;0
09/19/2018 17:38,-8;51;51
09/19/2018 17:39,-8;51;0
09/19/2018 17:40,-7;51;51
09/19/2018 17:41,-7;51;0
09/19/2018 17:42,-6;51;51
09/19/2018 17:43,-6;51;0
09/19/2018 17:44,-5;51;51
09/19/2018 17:45,-5;51;0
09/19/2018 17:46,-4;51;51
09/19/2018 17:47,-4;51;0
09/19/2018 17:48,-3;51;51
09/19/2018 17:49,-3;51;0
09/19/2018 17:50,-2;51;51
09/19/2018 17:51,-2;51;0
09/19/2018 17:52,-1;51;51
09/19/2018 17:53,-1;51;0
09/19/2018 17:54,1;51;102
09/19/2018 17:55,1;51;0
09/19/2018 17:56,2;51;51
09/19/2018 17:57,2;51;0
09/19/2018 17:58,3;51;51
09/19/2018 17:59,3;51;0
09/19/2018 18:00,4;51;51
09/19/2018 18:01,4;51;0
09/19/2018 18:02,5;51;51
09/19/2018 18:03,5;51;0
09/19/2018 18:04,6;51;51
09/19/2018 18:05,6;51;0
09/19/2018 18:06,7;51;51
09/19/2018 18:07,7;51;0
09/19/2018 18:08,8;51;51
09/19/2018 18:09,8;51;0
09/19/2018 18:10,9;51;51
09/19/2018 18:11,9;51;0
09/19/2018 18:12,10;51;51
09/19/2018 18:13,10;51;0
09/19/2018 18:14,11;50;72.1248916810278
09/19/2018 18:15,11;50;0
09/19/2018 18:16,12;50;51
09/19/2018 18:17,12;50;0
09/19/2018 18:18,13;50;51
09/19/2018 18:19,13;50;0
09/19/2018 18:20,14;50;51
09/19/2018 18:21,14;50;0
09/19/2018 18:22,15;49;72.1248916810278
09/19/2018 18:23,15;49;0
09/19/2018 18:24,16;49;51
09/19/2018 18:25,16;49;0
09/19/2018 18:26,17;49;51
09/19/2018 18:27,17;49;0
09/19/2018 18:28,18;48;72.1248916810278
09/19/2018 18:29,18;48;0
09/19/2018 18:30,19;48;51
09/19/2018 18:31,19;48;0
09/19/2018 18:32,20;48;51
09/19/2018 18:33,20;48;0
09/19/2018 18:34,21;47;72.1248916810278
09/19/2018 18:35,21;47;0
09/19/2018 18:36,22;47;51
09/19/2018 18:37,22;47;0
09/19/2018 18:38,23;46;72.1248916810278
09/19/2018 18:39,23;46;0
09/19/2018 18:40,23;46;0
09/19/2018 18:41,24;46;51
09/19/2018 18:42,24;46;0
09/19/2018 18:43,25;45;72.1248916810278
09/19/2018 18:44,25;45;0
09/19/2018 18:45,26;45;51
09/19/2018 18:46,26;45;0
09/19/2018 18:47,27;44;72.1248916810278
09/19/2018 18:48,27;44;0
09/19/2018 18:49,27;44;0
09/19/2018 18:50,28;44;51
09/19/2018 18:51,28;43;51
09/19/2018 18:52,29;43;51
09/19/2018 18:53,29;43;0
09/19/2018 18:54,30;42;72.1248916810278
09/19/2018 18:55,30;42;0
09/19/2018 18:56,30;42;0
09/19/2018 18:57,31;41;72.1248916810278
09/19/2018 18:58,31;41;0
09/19/2018 18:59,32;41;51
09/19/2018 19:00,32;41;0
09/19/2018 19:01,32;40;51
09/19/2018 19:02,33;40;51
09/19/2018 19:03,33;40;0
09/19/2018 19:04,34;39;72.1248916810278
09/19/2018 19:05,34;39;0
09/19/2018 19:06,34;39;0
09/19/2018 19:07,35;38;72.1248916810278
09/19/2018 19:08,35;38;0
09/19/2018 19:09,36;38;51
09/19/2018 19:10,36;37;51
09/19/2018 19:11,36;37;0
09/19/2018 19:12,37;36;72.1248916810278
09/19/2018 19:13,37;36;0
09/19/2018 19:14,37;36;0
09/19/2018 19:15,38;35;72.1248916810278
09/19/2018 19:16,38;35;0
09/19/2018 19:17,38;35;0
09/19/2018 19:18,39;34;72.1248916810278
09/19/2018 19:19,39;34;0
09/19/2018 19:20,39;33;51
09/19/2018 19:21,40;33;51
09/19/2018 19:22,40;33;0
09/19/2018 19:23,40;32;51
09/19/2018 19:24,41;32;51
09/19/2018 19:25,41;32;0
09/19/2018 19:26,41;31;51
09/19/2018 19:27,42;31;51
09/19/2018 19:28,42;30;51
09/19/2018 19:29,42;30;0
09/19/2018 19:30,42;29;51
09/19/2018 19:31,43;29;51
09/19/2018 19:32,43;29;0
09/19/2018 19:33,43;28;51
09/19/2018 19:34,44;28;51
09/19/2018 19:35,44;27;51
09/19/2018 19:36,44;27;0
09/19/2018 19:37,44;26;51
09/19/2018 19:38,45;26;51
09/19/2018 19:39,45;26;0
09/19/2018 19:40,45;25;51
09/19/2018 19:41,45;25;0
09/19/2018 19:42,46;24;72.1248916810278
09/19/2018 19:43,46;24;0
09/19/2018 19:44,46;23;51
09/19/2018 19:45,46;23;0
09/19/2018 19:46,47;22;72.1248916810278
09/19/2018 19:47,47;22;0
09/19/2018 19:48,47;21;51
09/19/2018 19:49,47;21;0
09/19/2018 19:50,47;21;0
09/19/2018 19:51,48;20;72.1248916810278
09/19/2018 19:52,48;20;0
09/19/2018 19:53,48;19;51
09/19/2018 19:54,48;19;0
09/19/2018 19:55,48;18;51
09/19/2018 19:56,49;18;51
09/19/2018 19:57,49;17;51
09/19/2018 19:58,49;17;0
09/19/2018 19:59,49;16;51
09/19/2018 20:00,49;16;0
09/19/2018 20:01,49;15;51
09/19/2018 20:02,49;15;0
09/19/2018 20:03,50;14;72.1248916810278
09/19/2018 20:04,50;14;0
09/19/2018 20:05,50;13;51
09/19/2018 20:06,50;13;0
09/19/2018 20:07,50;12;51
09/19/2018 20:08,50;12;0
09/19/2018 20:09,50;11;51
09/19/2018 20:10,50;11;0
09/19/2018 20:11,51;10;72.1248916810278
09/19/2018 20:12,51;10;0
09/19/2018 20:13,51;9;51
09/19/2018 20:14,51;9;0
09/19/2018 20:15,51;8;51
09/19/2018 20:16,51;8;0
09/19/2018 20:17,51;7;51
09/19/2018 20:18,51;7;0
09/19/2018 20:19,51;6;51
09/19/2018 20:20,51;6;0
09/19/2018 20:21,51;5;51
09/19/2018 20:22,51;5;0
09/19/2018 20:23,51;4;51
09/19/2018 20:24,51;4;0
09/19/2018 20:25,51;3;51
09/19/2018 20:26,51;3;0
09/19/2018 20:27,51;2;51
09/19/2018 20:28,51;2;0
09/19/2018 20:29,51;1;51
09/19/2018 20:30,51;1;0
09/19/2018 20:31,51;-1;102
09/19/2018 20:32,51;-1;0
09/19/2018 20:33,51;-2;51
09/19/2018 20:34,51;-2;0
09/19/2018 20:35,51;-3;51
09/19/2018 20:36,51;-3;0
09/19/2018 20:37,51;-4;51
09/19/2018 20:38,51;-4;0
09/19/2018 20:39,51;-5;51
09/19/2018 20:40,51;-5;0
09/19/2018 20:41,51;-6;51
09/19/2018 20:42,51;-6;0
09/19/2018 20:43,51;-7;51
09/19/2018 20:44,51;-7;0
09/19/2018 20:45,51;-8;51
09/19/2018 20:46,51;-8;0
09/19/2018 20:47,51;-9;51
09/19/2018 20:48,51;-9;0
09/19/2018 20:49,51;-10;51
09/19/2018 20:50,51;-10;0
09/19/2018 20:51,50;-11;72.1248916810278
09/19/2018 20:52,50;-11;0
09/19/2018 20:53,50;-12;51
09/19/2018 20:54,50;-12;0
09/19/2018 20:55,50;-13;51
09/19/2018 20:56,50;-13;0
09/19/2018 20:57,50;-14;51
09/19/2018 20:58,50;-14;0
09/19/2018 20:59,49;-15;72.1248916810278
09/19/2018 21:00,49;-15;0
09/19/2018 21:01,49;-16;51
09/19/2018 21:02,49;-16;0
09/19/2018 21:03,49;-17;51
09/19/2018 21:04,49;-17;0
09/19/2018 21:05,48;-18;72.1248916810278
09/19/2018 21:06,48;-18;0
09/19/2018 21:07,48;-19;51
09/19/2018 21:08,48;-19;0
09/19/2018 21:09,48;-20;51
09/19/2018 21:10,48;-20;0
09/19/2018 21:11,47;-21;72.1248916810278
09/19/2018 21:12,47;-21;0
09/19/2018 21:13,47;-22;51
09/19/2018 21:14,47;-22;0
09/19/2018 21:15,47;-23;51
09/19/2018 21:16,46;-23;51
09/19/2018 21:17,46;-23;0
09/19/2018 21:18,46;-24;51
09/19/2018 21:19,46;-24;0
09/19/2018 21:20,45;-25;72.1248916810278
09/19/2018 21:21,45;-25;0
09/19/2018 21:22,45;-26;51
09/19/2018 21:23,45;-26;0
09/19/2018 21:24,44;-27;72.1248916810278
09/19/2018 21:25,44;-27;0
09/19/2018 21:26,44;-27;0
09/19/2018 21:27,44;-28;51
09/19/2018 21:28,43;-28;51
09/19/2018 21:29,43;-29;51
09/19/2018 21:30,43;-29;0
09/19/2018 21:31,42;-30;72.1248916810278
09/19/2018 21:32,42;-30;0
09/19/2018 21:33,42;-30;0
09/19/2018 21:34,42;-31;51
09/19/2018 21:35,41;-31;51
09/19/2018 21:36,41;-32;51
09/19/2018 21:37,41;-32;0
09/19/2018 21:38,40;-32;51
09/19/2018 21:39,40;-33;51
09/19/2018 21:40,40;-33;0
09/19/2018 21:41,39;-34;72.1248916810278
09/19/2018 21:42,39;-34;0
09/19/2018 21:43,39;-34;0
09/19/2018 21:44,38;-35;72.1248916810278
09/19/2018 21:45,38;-35;0
09/19/2018 21:46,38;-36;51
09/19/2018 21:47,37;-36;51
09/19/2018 21:48,37;-36;0
09/19/2018 21:49,37;-37;51
09/19/2018 21:50,36;-37;51
09/19/2018 21:51,36;-37;0
09/19/2018 21:52,35;-38;72.1248916810278
09/19/2018 21:53,35;-38;0
09/19/2018 21:54,35;-38;0
09/19/2018 21:55,34;-39;72.1248916810278
09/19/2018 21:56,34;-39;0
09/19/2018 21:57,34;-39;0
09/19/2018 21:58,33;-40;72.1248916810278
09/19/2018 21:59,33;-40;0
09/19/2018 22:00,32;-40;51
09/19/2018 22:01,32;-41;51
09/19/2018 22:02,32;-41;0
09/19/2018 22:03,31;-41;51
09/19/2018 22:04,31;-42;51
09/19/2018 22:05,30;-42;51
09/19/2018 22:06,30;-42;0
09/19/2018 22:07,29;-42;51
09/19/2018 22:08,29;-43;51
09/19/2018 22:09,29;-43;0
09/19/2018 22:10,28;-43;51
09/19/2018 22:11,28;-44;51
09/19/2018 22:12,27;-44;51
09/19/2018 22:13,27;-44;0
09/19/2018 22:14,26;-44;51
09/19/2018 22:15,26;-45;51
09/19/2018 22:16,26;-45;0
09/19/2018 22:17,25;-45;51
09/19/2018 22:18,25;-45;0
09/19/2018 22:19,24;-46;72.1248916810278
09/19/2018 22:20,24;-46;0
09/19/2018 22:21,23;-46;51
09/19/2018 22:22,23;-46;0
09/19/2018 22:23,22;-47;72.1248916810278
09/19/2018 22:24,22;-47;0
09/19/2018 22:25,21;-47;51
09/19/2018 22:26,21;-47;0
09/19/2018 22:27,21;-47;0
09/19/2018 22:28,20;-48;72.1248916810278
09/19/2018 22:29,20;-48;0
09/19/2018 22:30,19;-48;51
09/19/2018 22:31,19;-48;0
09/19/2018 22:32,18;-48;51
09/19/2018 22:33,18;-49;51
09/19/2018 22:34,17;-49;51
09/19/2018 22:35,17;-49;0
09/19/2018 22:36,16;-49;51
09/19/2018 22:37,16;-49;0
09/19/2018 22:38,15;-49;51
09/19/2018 22:39,15;-49;0
09/19/2018 22:40,14;-50;72.1248916810278
09/19/2018 22:41,14;-50;0
09/19/2018 22:42,13;-50;51
09/19/2018 22:43,13;-50;0
09/19/2018 22:44,12;-50;51
09/19/2018 22:45,12;-50;0
09/19/2018 22:46,11;-50;51
09/19/2018 22:47,11;-50;0
09/19/2018 22:48,10;-51;72.1248916810278
09/19/2018 22:49,10;-51;0
09/19/2018 22:50,9;-51;51
09/19/2018 22:51,9;-51;0
09/19/2018 22:52,8;-51;51
09/19/2018 22:53,8;-51;0
09/19/2018 22:54,7;-51;51
09/19/2018 22:55,7;-51;0
09/19/2018 22:56,6;-51;51
09/19/2018 22:57,6;-51;0
09/19/2018 22:58,5;-51;51
09/19/2018 22:59,5;-51;0
09/19/2018 23:00,4;-51;51
09/19/2018 23:01,4;-51;0
09/19/2018 23:02,3;-51;51
09/19/2018 23:03,3;-51;0
09/19/2018 23:04,2;-51;51
09/19/2018 23:05,2;-51;0
09/19/2018 23:06,1;-51;51
09/19/2018 23:07,1;-51;0
09/19/2018 23:08,-1;-51;102
09/19/2018 23:09,-1;-51;0
09/19/2018 23:10,-2;-51;51
09/19/2018 23:11,-2;-51;0
09/19/2018 23:12,-3;-51;51
09/19/2018 23:13,-3;-51;0
09/19/2018 23:14,-4;-51;51
09/19/2018 23:15,-4;-51;0
09/19/2018 23:16,-5;-51;51
09/19/2018 23:17,-5;-51;0
09/19/2018 23:18,-6;-51;51
09/19/2018 23:19,-6;-51;0
09/19/2018 23:20,-7;-51;51
09/19/2018 23:21,-7;-51;0
09/19/2018 23:22,-8;-51;51
09/19/2018 23:23,-8;-51;0
09/19/2018 23:24,-9;-51;51
09/19/2018 23:25,-9;-51;0
09/19/2018 23:26,-10;-51;51
09/19/2018 23:27,-10;-51;0
09/19/2018 23:28,-11;-50;72.1248916810278
09/19/2018 23:29,-11;-50;0
09/19/2018 23:30,-12;-50;51
09/19/2018 23:31,-12;-50;0
09/19/2018 23:32,-13;-50;51
09/19/2018 23:33,-13;-50;0
09/19/2018 23:34,-14;-50;51
09/19/2018 23:35,-14;-50;0
09/19/2018 23:36,-15;-49;72.1248916810278
09/19/2018 23:37,-15;-49;0
09/19/2018 23:38,-16;-49;51
09/19/2018 23:39,-16;-49;0
09/19/2018 23:40,-17;-49;51
09/19/2018 23:41,-17;-49;0
09/19/2018 23:42,-18;-48;72.1248916810278
09/19/2018 23:43,-18;-48;0
09/19/2018 23:44,-19;-48;51
09/19/2018 23:45,-19;-48;0
09/19/2018 23:46,-20;-48;51
09/19/2018 23:47,-20;-48;0
09/19/2018 23:48,-21;-47;72.1248916810278
09/19/2018 23:49,-21;-47;0
09/19/2018 23:50,-22;-47;51
09/19/2018 23:51,-22;-47;0
09/19/2018 23:52,-22;-47;0
09/19/2018 23:53,-23;-46;72.1248916810278
09/19/2018 23:54,-23;-46;0
09/19/2018 23:55,-24;-46;51
09/19/2018 23:56,-24;-46;0
09/19/2018 23:57,-25;-45;72.1248916810278
09/19/2018 23:58,-25;-45;0
09/19/2018 23:59,-26;-45;51
09/20/2018 00:00,-26;-45;0
09/20/2018 00:01,-27;-44;72.1248916810278
09/20/2018 00:02,-27;-44;0
09/20/2018 00:03,-27;-44;0
09/20/2018 00:04,-28;-44;51
09/20/2018 00:05,-28;-43;51
09/20/2018 00:06,-29;-43;51
09/20/2018 00:07,-29;-43;0
09/20/2018 00:08,-30;-42;72.1248916810278
09/20/2018 00:09,-30;-42;0
09/20/2018 00:10,-30;-42;0
09/20/2018 00:11,-31;-42;51
09/20/2018 00:12,-31;-41;51
09/20/2018 00:13,-32;-41;51
09/20/2018 00:14,-32;-41;0
09/20/2018 00:15,-32;-40;51
09/20/2018 00:16,-33;-40;51
09/20/2018 00:17,-33;-40;0
09/20/2018 00:18,-34;-39;72.1248916810278
09/20/2018 00:19,-34;-39;0
09/20/2018 00:20,-34;-39;0
09/20/2018 00:21,-35;-38;72.1248916810278
09/20/2018 00:22,-35;-38;0
09/20/2018 00:23,-35;-38;0
09/20/2018 00:24,-36;-37;72.1248916810278
09/20/2018 00:25,-36;-37;0
09/20/2018 00:26,-37;-37;51
09/20/2018 00:27,-37;-36;51
09/20/2018 00:28,-37;-36;0
09/20/2018 00:29,-38;-35;72.1248916810278
09/20/2018 00:30,-38;-35;0
09/20/2018 00:31,-38;-35;0
09/20/2018 00:32,-39;-34;72.1248916810278
09/20/2018 00:33,-39;-34;0
09/20/2018 00:34,-39;-34;0
09/20/2018 00:35,-40;-33;72.1248916810278
09/20/2018 00:36,-40;-33;0
09/20/2018 00:37,-40;-32;51
09/20/2018 00:38,-41;-32;51
09/20/2018 00:39,-41;-32;0
09/20/2018 00:40,-41;-31;51
09/20/2018 00:41,-42;-31;51
09/20/2018 00:42,-42;-30;51
09/20/2018 00:43,-42;-30;0
09/20/2018 00:44,-42;-30;0
09/20/2018 00:45,-43;-29;72.1248916810278
09/20/2018 00:46,-43;-29;0
09/20/2018 00:47,-43;-28;51
09/20/2018 00:48,-44;-28;51
09/20/2018 00:49,-44;-27;51
09/20/2018 00:50,-44;-27;0
09/20/2018 00:51,-44;-27;0
09/20/2018 00:52,-45;-26;72.1248916810278
09/20/2018 00:53,-45;-26;0
09/20/2018 00:54,-45;-25;51
09/20/2018 00:55,-45;-25;0
09/20/2018 00:56,-46;-24;72.1248916810278
09/20/2018 00:57,-46;-24;0
09/20/2018 00:58,-46;-23;51
09/20/2018 00:59,-46;-23;0
09/20/2018 01:00,-47;-22;72.1248916810278
09/20/2018 01:01,-47;-22;0
09/20/2018 01:02,-47;-22;0
09/20/2018 01:03,-47;-21;51
09/20/2018 01:04,-47;-21;0
09/20/2018 01:05,-48;-20;72.1248916810278
09/20/2018 01:06,-48;-20;0
09/20/2018 01:07,-48;-19;51
09/20/2018 01:08,-48;-19;0
09/20/2018 01:09,-48;-18;51
09/20/2018 01:10,-48;-18;0
09/20/2018 01:11,-49;-17;72.1248916810278
09/20/2018 01:12,-49;-17;0
09/20/2018 01:13,-49;-16;51
09/20/2018 01:14,-49;-16;0
09/20/2018 01:15,-49;-15;51
09/20/2018 01:16,-49;-15;0
09/20/2018 01:17,-50;-14;72.1248916810278
09/20/2018 01:18,-50;-14;0
09/20/2018 01:19,-50;-13;51
09/20/2018 01:20,-50;-13;0
09/20/2018 01:21,-50;-12;51
09/20/2018 01:22,-50;-12;0
09/20/2018 01:23,-50;-11;51
09/20/2018 01:24,-50;-11;0
09/20/2018 01:25,-51;-10;72.1248916810278
09/20/2018 01:26,-51;-10;0
09/20/2018 01:27,-51;-9;51
09/20/2018 01:28,-51;-9;0
09/20/2018 01:29,-51;-8;51
09/20/2018 01:30,-51;-8;0
09/20/2018 01:31,-51;-7;51
09/20/2018 01:32,-51;-7;0
09/20/2018 01:33,-51;-6;51
09/20/2018 01:34,-51;-6;0
09/20/2018 01:35,-51;-5;51
09/20/2018 01:36,-51;-5;0
09/20/2018 01:37,-51;-4;51
09/20/2018 01:38,-51;-4;0
09/20/2018 01:39,-51;-3;51
09/20/2018 01:40,-51;-3;0
09/20/2018 01:41,-51;-2;51
09/20/2018 01:42,-51;-2;0
09/20/2018 01:43,-51;-1;51
09/20/2018 01:44,-51;-1;0
09/20/2018 01:45,-51;1;102
09/20/2018 01:46,-51;1;0
09/20/2018 01:47,-51;2;51
09/20/2018 01:48,-51;2;0
09/20/2018 01:49,-51;3;51
09/20/2018 01:50,-51;3;0
09/20/2018 01:51,-51;4;51
09/20/2018 01:52,-51;4;0
09/20/2018 01:53,-51;5;51
09/20/2018 01:54,-51;5;0
09/20/2018 01:55,-51;6;51
09/20/2018 01:56,-51;6;0
09/20/2018 01:57,-51;7;51
09/20/2018 01:58,-51;7;0
09/20/2018 01:59,-51;8;51
09/20/2018 02:00,-51;8;0
09/20/2018 02:01,-51;9;51
09/20/2018 02:02,-51;9;0
09/20/2018 02:03,-51;10;51
09/20/2018 02:04,-51;10;0
09/20/2018 02:05,-50;11;72.1248916810278
09/20/2018 02:06,-50;11;0
09/20/2018 02:07,-50;12;51
09/20/2018 02:08,-50;12;0
09/20/2018 02:09,-50;13;51
09/20/2018 02:10,-50;13;0
09/20/2018 02:11,-50;14;51
09/20/2018 02:12,-50;14;0
09/20/2018 02:13,-49;15;72.1248916810278
09/20/2018 02:14,-49;15;0
09/20/2018 02:15,-49;16;51
09/20/2018 02:16,-49;16;0
09/20/2018 02:17,-49;17;51
09/20/2018 02:18,-49;17;0
09/20/2018 02:19,-48;18;72.1248916810278
09/20/2018 02:20,-48;18;0
09/20/2018 02:21,-48;19;51
09/20/2018 02:22,-48;19;0
09/20/2018 02:23,-48;20;51
09/20/2018 02:24,-48;20;0
09/20/2018 02:25,-47;21;72.1248916810278
09/20/2018 02:26,-47;21;0
09/20/2018 02:27,-47;22;51
09/20/2018 02:28,-47;22;0
09/20/2018 02:29,-47;22;0
09/20/2018 02:30,-46;23;72.1248916810278
09/20/2018 02:31,-46;23;0
09/20/2018 02:32,-46;24;51
09/20/2018 02:33,-46;24;0
09/20/2018 02:34,-45;25;72.1248916810278
09/20/2018 02:35,-45;25;0
09/20/2018 02:36,-45;26;51
09/20/2018 02:37,-45;26;0
09/20/2018 02:38,-44;26;51
09/20/2018 02:39,-44;27;51
09/20/2018 02:40,-44;27;0
09/20/2018 02:41,-44;28;51
09/20/2018 02:42,-43;28;51
09/20/2018 02:43,-43;29;51
09/20/2018 02:44,-43;29;0
09/20/2018 02:45,-42;30;72.1248916810278
09/20/2018 02:46,-42;30;0
09/20/2018 02:47,-42;30;0
09/20/2018 02:48,-42;31;51
09/20/2018 02:49,-41;31;51
09/20/2018 02:50,-41;32;51
09/20/2018 02:51,-41;32;0
09/20/2018 02:52,-40;32;51
09/20/2018 02:53,-40;33;51
09/20/2018 02:54,-40;33;0
09/20/2018 02:55,-39;34;72.1248916810278
09/20/2018 02:56,-39;34;0
09/20/2018 02:57,-39;34;0
09/20/2018 02:58,-38;35;72.1248916810278
09/20/2018 02:59,-38;35;0
09/20/2018 03:00,-38;35;0
09/20/2018 03:01,-37;36;72.1248916810278
09/20/2018 03:02,-37;36;0
09/20/2018 03:03,-37;37;51
09/20/2018 03:04,-36;37;51
09/20/2018 03:05,-36;37;0
09/20/2018 03:06,-35;38;72.1248916810278
09/20/2018 03:07,-35;38;0
09/20/2018 03:08,-35;38;0
09/20/2018 03:09,-34;39;72.1248916810278
09/20/2018 03:10,-34;39;0
09/20/2018 03:11,-34;39;0
09/20/2018 03:12,-33;40;72.1248916810278
09/20/2018 03:13,-33;40;0
09/20/2018 03:14,-32;40;51
09/20/2018 03:15,-32;41;51
09/20/2018 03:16,-32;41;0
09/20/2018 03:17,-31;41;51
09/20/2018 03:18,-31;42;51
09/20/2018 03:19,-30;42;51
09/20/2018 03:20,-30;42;0
09/20/2018 03:21,-30;42;0
09/20/2018 03:22,-29;43;72.1248916810278
09/20/2018 03:23,-29;43;0
09/20/2018 03:24,-28;43;51
09/20/2018 03:25,-28;44;51
09/20/2018 03:26,-27;44;51
09/20/2018 03:27,-27;44;0
09/20/2018 03:28,-27;44;0
09/20/2018 03:29,-26;45;72.1248916810278
09/20/2018 03:30,-26;45;0
09/20/2018 03:31,-25;45;51
09/20/2018 03:32,-25;45;0
09/20/2018 03:33,-24;46;72.1248916810278
09/20/2018 03:34,-24;46;0
09/20/2018 03:35,-23;46;51
09/20/2018 03:36,-23;46;0
09/20/2018 03:37,-22;47;72.1248916810278
09/20/2018 03:38,-22;47;0
09/20/2018 03:39,-22;47;0
09/20/2018 03:40,-21;47;51
09/20/2018 03:41,-21;47;0
09/20/2018 03:42,-20;48;72.1248916810278
09/20/2018 03:43,-20;48;0
09/20/2018 03:44,-19;48;51
09/20/2018 03:45,-19;48;0
09/20/2018 03:46,-18;48;51
09/20/2018 03:47,-18;48;0
09/20/2018 03:48,-17;49;72.1248916810278
09/20/2018 03:49,-17;49;0
09/20/2018 03:50,-16;49;51
09/20/2018 03:51,-16;49;0
09/20/2018 03:52,-15;49;51
09/20/2018 03:53,-15;49;0
09/20/2018 03:54,-14;50;72.1248916810278
09/20/2018 03:55,-14;50;0
09/20/2018 03:56,-13;50;51
09/20/2018 03:57,-13;50;0
09/20/2018 03:58,-12;50;51
09/20/2018 03:59,-12;50;0
09/20/2018 04:00,-11;50;51
09/20/2018 04:01,-11;50;0
09/20/2018 04:02,-10;51;72.1248916810278
09/20/2018 04:03,-10;51;0
09/20/2018 04:04,-9;51;51
09/20/2018 04:05,-9;51;0
09/20/2018 04:06,-8;51;51
09/20/2018 04:07,-8;51;0
09/20/2018 04:08,-7;51;51
09/20/2018 04:09,-7;51;0
09/20/2018 04:10,-6;51;51
09/20/2018 04:11,-6;51;0
09/20/2018 04:12,-5;51;51
09/20/2018 04:13,-5;51;0
09/20/2018 04:14,-4;51;51
09/20/2018 04:15,-4;51;0
09/20/2018 04:16,-3;51;51
09/20/2018 04:17,-3;51;0
09/20/2018 04:18,-2;51;51
09/20/2018 04:19,-2;51;0
09/20/2018 04:20,-1;51;51
09/20/2018 04:21,-1;51;0
09/20/2018 04:22,1;51;102
09/20/2018 04:23,1;51;0
09/20/2018 04:24,2;51;51
09/20/2018 04:25,2;51;0
09/20/2018 04:26,3;51;51
09/20/2018 04:27,3;51;0
09/20/2018 04:28,4;51;51
09/20/2018 04:29,4;51;0
09/20/2018 04:30,5;51;51
09/20/2018 04:31,5;51;0
09/20/2018 04:32,6;51;51
09/20/2018 04:33,6;51;0
09/20/2018 04:34,7;51;51
09/20/2018 04:35,7;51;0
09/20/2018 04:36,8;51;51
09/20/2018 04:37,8;51;0
09/20/2018 04:38,9;51;51
09/20/2018 04:39,9;51;0
09/20/2018 04:40,10;51;51
09/20/2018 04:41,10;51;0
09/20/2018 04:42,11;50;72.1248916810278
09/20/2018 04:43,11;50;0
09/20/2018 04:44,12;50;51
09/20/2018 04:45,12;50;0
09/20/2018 04:46,13;50;51
09/20/2018 04:47,13;50;0
09/20/2018 04:48,14;50;51
09/20/2018 04:49,14;50;0
09/20/2018 04:50,15;49;72.1248916810278
09/20/2018 04:51,15;49;0
09/20/2018 04:52,16;49;51
09/20/2018 04:53,16;49;0
09/20/2018 04:54,17;49;51
09/20/2018 04:55,17;49;0
09/20/2018 04:56,18;49;51
09/20/2018 04:57,18;48;51
09/20/2018 04:58,19;48;51
09/20/2018 04:59,19;48;0
09/20/2018 05:00,20;48;51
09/20/2018 05:01,20;48;0
09/20/2018 05:02,21;47;72.1248916810278
09/20/2018 05:03,21;47;0
09/20/2018 05:04,21;47;0
09/20/2018 05:05,22;47;51
09/20/2018 05:06,22;47;0
09/20/2018 05:07,23;46;72.1248916810278
09/20/2018 05:08,23;46;0
09/20/2018 05:09,24;46;51
09/20/2018 05:10,24;46;0
09/20/2018 05:11,25;45;72.1248916810278
09/20/2018 05:12,25;45;0
