momento,posicao
datetime,coord
T
01/14/2018 00:35:32,-0.756920705;-0.65350673;2.000
01/14/2018 00:35:33,-0.958872954;0.283835618;2.000
01/14/2018 00:35:34,-0.279241831;0.960220808;2.000
01/14/2018 00:35:35,0.657122943;0.753783415;2.000
01/14/2018 00:35:36,0.989331914;-0.145678973;2.000
01/14/2018 00:35:37,0.411953686;-0.911204785;2.000
01/14/2018 00:35:38,-0.544172862;-0.83897312;2.000
01/14/2018 00:35:39,-0.99998939;0.004606562;2.000
01/14/2018 00:35:40,-0.536420285;0.843950993;2.000
01/14/2018 00:35:41,0.420331156;0.907370773;2.000
01/14/2018 00:35:42,0.990632071;0.136558049;2.000
01/14/2018 00:35:43,0.650150428;-0.759805515;2.000
01/14/2018 00:35:44,-0.28807652;-0.957607393;2.000
01/14/2018 00:35:45,-0.961447244;-0.274989449;2.000
01/14/2018 00:35:46,-0.750867806;0.660452526;2.000
01/14/2018 00:35:47,0.15005603;0.988677494;2.000
01/14/2018 00:35:48,0.913019044;0.407916934;2.000
01/14/2018 00:35:49,0.836556559;-0.547880574;2.000
01/14/2018 00:35:50,-0.009032168;-0.999959209;2.000
01/14/2018 00:35:51,-0.846316762;-0.532679959;2.000
01/14/2018 00:35:52,-0.905501628;0.424342789;2.000
01/14/2018 00:35:53,-0.132172473;0.991226734;2.000
01/14/2018 00:35:54,0.762675444;0.646781391;2.000
01/14/2018 00:35:55,0.956323075;-0.29231178;2.000
01/14/2018 00:35:56,0.270731681;-0.962654848;2.000
01/14/2018 00:35:57,-0.663769172;-0.747937489;2.000
01/14/2018 00:35:58,-0.988003709;0.154430149;2.000
01/14/2018 00:35:59,-0.403872193;0.91481542;2.000
01/14/2018 00:36:00,0.551577555;0.834123612;2.000
01/14/2018 00:36:01,0.999909442;-0.013457597;2.000
01/14/2018 00:36:02,0.5289292;-0.848665954;2.000
01/14/2018 00:36:03,-0.42834611;-0.903614747;2.000
01/14/2018 00:36:04,-0.991801982;-0.127784308;2.000
01/14/2018 00:36:05,-0.643399685;0.765530434;2.000
01/14/2018 00:36:06,0.296541314;0.955020025;2.000
01/14/2018 00:36:07,0.963843597;0.26646861;2.000
01/14/2018 00:36:08,0.744992522;-0.667072816;2.000
01/14/2018 00:36:09,-0.158801242;-0.987310572;2.000
01/14/2018 00:36:10,-0.916593877;-0.399819541;2.000
01/14/2018 00:36:11,-0.831674328;0.555263732;2.000
01/14/2018 00:36:12,0.017882763;0.999840091;2.000
01/14/2018 00:36:13,0.850998524;0.525168081;2.000
01/14/2018 00:36:14,0.901710167;-0.432341041;2.000
01/14/2018 00:36:15,0.123393641;-0.992357803;2.000
01/14/2018 00:36:16,-0.768370429;-0.640005378;2.000
01/14/2018 00:36:17,-0.95369827;0.30076504;2.000
01/14/2018 00:36:18,-0.26220032;0.965013467;2.000
01/14/2018 00:36:19,0.670363395;0.742032963;2.000
01/14/2018 00:36:20,0.986598096;-0.163169226;2.000
01/14/2018 00:36:21,0.395759057;-0.918354381;2.000
01/14/2018 00:36:22,-0.558939034;-0.829208753;2.000
01/14/2018 00:36:23,-0.999751155;0.022307578;2.000
01/14/2018 00:36:24,-0.521396675;0.853314425;2.000
01/14/2018 00:36:25,0.436327504;0.899787925;2.000
01/14/2018 00:36:26,0.992894187;0.119000556;2.000
01/14/2018 00:36:27,0.636598534;-0.771195375;2.000
01/14/2018 00:36:28,-0.304982875;-0.952357835;2.000
01/14/2018 00:36:29,-0.966164436;-0.257926894;2.000
01/14/2018 00:36:30,-0.73905887;0.673640844;2.000
01/14/2018 00:36:31,0.167534013;0.985866296;2.000
01/14/2018 00:36:32,0.920096897;0.391690822;2.000
01/14/2018 00:36:33,0.826726937;-0.562603387;2.000
01/14/2018 00:36:34,-0.026731956;-0.999642637;2.000
01/14/2018 00:36:35,-0.855613612;-0.517615057;2.000
01/14/2018 00:36:36,-0.897848059;0.44030542;2.000
01/14/2018 00:36:37,-0.114605141;0.993411124;2.000
01/14/2018 00:36:38,0.774005215;0.633179222;2.000
01/14/2018 00:36:39,0.950998746;-0.309194737;2.000
01/14/2018 00:36:40,0.253648416;-0.96729648;2.000
01/14/2018 00:36:41,-0.676905098;-0.736070301;2.000
01/14/2018 00:36:42,-0.985115187;0.171895519;2.000
01/14/2018 00:36:43,-0.387614915;0.921821391;2.000
01/14/2018 00:36:44,0.566256721;0.824228928;2.000
01/14/2018 00:36:45,0.99951454;-0.031155811;2.000
01/14/2018 00:36:46,0.5138233;-0.857896041;2.000
01/14/2018 00:36:47,-0.444274712;-0.895890607;2.000
01/14/2018 00:36:48,-0.993908603;-0.110207481;2.000
01/14/2018 00:36:49,-0.629747508;0.776799895;2.000
01/14/2018 00:36:50,0.313400542;0.94962103;2.000
01/14/2018 00:36:51,0.968409579;0.24936497;2.000
01/14/2018 00:36:52,0.733067315;-0.680156094;2.000
01/14/2018 00:36:53,-0.176253657;-0.984344781;2.000
01/14/2018 00:36:54,-0.92352783;-0.383531416;2.000
01/14/2018 00:36:55,-0.821714775;0.569898964;2.000
01/14/2018 00:36:56,0.035579055;0.999366865;2.000
01/14/2018 00:36:57,0.860161665;0.510021479;2.000
01/14/2018 00:36:58,0.893915608;-0.448235303;2.000
01/14/2018 00:36:59,0.105807663;-0.994386614;2.000
01/14/2018 00:37:00,-0.779579359;-0.626303459;2.000
01/14/2018 00:37:01,-0.948224714;0.317600208;2.000
01/14/2018 00:37:02,-0.245076639;0.969503709;2.000
01/14/2018 00:37:03,0.683393767;0.73004997;2.000
01/14/2018 00:37:04,0.983555096;-0.180608344;2.000
01/14/2018 00:37:05,0.379440405;-0.92521618;2.000
01/14/2018 00:37:06,-0.573530044;-0.819184527;2.000
01/14/2018 00:37:07,-0.999199616;0.040001602;2.000
01/14/2018 00:37:08,-0.506209669;0.862410443;2.000
01/14/2018 00:37:09,0.452187113;0.891923099;2.000
01/14/2018 00:37:10,0.994845148;0.101405772;2.000
01/14/2018 00:37:11,0.622847142;-0.782343555;2.000
01/14/2018 00:37:12,-0.321793654;-0.946809825;2.000
01/14/2018 00:37:13,-0.970578849;-0.240783508;2.000
01/14/2018 00:37:14,-0.727018326;0.686618055;2.000
01/14/2018 00:37:15,0.184959493;0.982746145;2.000
01/14/2018 00:37:16,0.926886407;0.375341962;2.000
01/14/2018 00:37:17,0.816638233;-0.577149891;2.000
01/14/2018 00:37:18,-0.044423366;-0.999012795;2.000
01/14/2018 00:37:19,-0.864642328;-0.502387943;2.000
01/14/2018 00:37:20,-0.88991312;0.456130067;2.000
01/14/2018 00:37:21,-0.097001894;0.995284197;2.000
01/14/2018 00:37:22,0.785092426;0.619378626;2.000
01/14/2018 00:37:23,0.945376391;-0.325980797;2.000
01/14/2018 00:37:24,0.236485661;-0.971634979;2.000
01/14/2018 00:37:25,-0.689828894;-0.723972442;2.000
01/14/2018 00:37:26,-0.981917946;0.189307019;2.000
01/14/2018 00:37:27,-0.371236166;0.92853848;2.000
01/14/2018 00:37:28,0.580758432;0.814075944;2.000
01/14/2018 00:37:29,0.998806407;-0.04884426;2.000
01/14/2018 00:37:30,0.498556377;-0.866857277;2.000
01/14/2018 00:37:31,-0.460064087;-0.887885711;2.000
01/14/2018 00:37:32,-0.995703751;-0.092596117;2.000
01/14/2018 00:37:33,-0.615897978;0.78782592;2.000
01/14/2018 00:37:34,0.330161555;0.94392444;2.000
01/14/2018 00:37:35,0.972672077;0.232183182;2.000
01/14/2018 00:37:36,0.720912377;-0.693026222;2.000
01/14/2018 00:37:37,-0.193650838;-0.981070514;2.000
01/14/2018 00:37:38,-0.930172366;-0.3671231;2.000
01/14/2018 00:37:39,-0.81149771;0.584355599;2.000
01/14/2018 00:37:40,0.053264197;0.998580455;2.000
01/14/2018 00:37:41,0.869055248;0.494715046;2.000
01/14/2018 00:37:42,0.885840911;-0.463989095;2.000
01/14/2018 00:37:43,0.088188526;-0.996103802;2.000
01/14/2018 00:37:44,-0.790543983;-0.612405267;2.000
01/14/2018 00:37:45,-0.942454;0.334335846;2.000
01/14/2018 00:37:46,-0.227876156;0.973690124;2.000
01/14/2018 00:37:47,0.696209975;0.717838192;2.000
01/14/2018 00:37:48,0.980203866;-0.197990863;2.000
01/14/2018 00:37:49,0.363002842;-0.931788032;2.000
01/14/2018 00:37:50,-0.58794132;-0.808903582;2.000
01/14/2018 00:37:51,-0.998334944;0.057683091;2.000
01/14/2018 00:37:52,-0.490864025;0.871236196;2.000
01/14/2018 00:37:53,0.467905015;0.88377876;2.000
01/14/2018 00:37:54,0.996484342;0.083779208;2.000
01/14/2018 00:37:55,0.60890056;-0.793246562;2.000
01/14/2018 00:37:56,-0.338503589;-0.940965101;2.000
01/14/2018 00:37:57,-0.974689099;-0.223564666;2.000
01/14/2018 00:37:58,-0.714749947;0.699380092;2.000
01/14/2018 00:37:59,0.20232701;0.979318018;2.000
01/14/2018 00:38:00,0.933385447;0.358875475;2.000
01/14/2018 00:38:01,0.806293609;-0.591515525;2.000
01/14/2018 00:38:02,-0.062100855;-0.998069879;2.000
01/14/2018 00:38:03,-0.873400079;-0.487003389;2.000
01/14/2018 00:38:04,-0.881699298;0.471811771;2.000
01/14/2018 00:38:05,-0.079368249;0.996845365;2.000
01/14/2018 00:38:06,0.795933603;0.605383927;2.000
01/14/2018 00:38:07,0.939457771;-0.342664701;2.000
01/14/2018 00:38:08,0.219248797;-0.975668983;2.000
01/14/2018 00:38:09,-0.70253651;-0.711647702;2.000
01/14/2018 00:38:10,-0.978412989;0.206659194;2.000
01/14/2018 00:38:11,-0.354741078;0.934964581;2.000
01/14/2018 00:38:12,0.595078144;0.803667843;2.000
01/14/2018 00:38:13,0.997785265;-0.066517403;2.000
01/14/2018 00:38:14,0.483133215;-0.875546856;2.000
01/14/2018 00:38:15,-0.475709285;-0.879602567;2.000
01/14/2018 00:38:16,-0.997186862;-0.074955735;2.000
01/14/2018 00:38:17,-0.601855437;0.798605054;2.000
01/14/2018 00:38:18,0.346819101;0.93793204;2.000
01/14/2018 00:38:19,0.976629757;0.214928633;2.000
01/14/2018 00:38:20,0.708531518;-0.705679168;2.000
01/14/2018 00:38:21,-0.210987331;-0.977488796;2.000
01/14/2018 00:38:22,-0.936525401;-0.350599733;2.000
01/14/2018 00:38:23,-0.801026337;0.598629107;2.000
01/14/2018 00:38:24,0.070932648;0.997481107;2.000
01/14/2018 00:38:25,0.877676483;0.479253577;2.000
01/14/2018 00:38:26,0.877488607;-0.479597481;2.000
01/14/2018 00:38:27,0.070541753;-0.997508828;2.000
01/14/2018 00:38:28,-0.801260864;-0.598315158;2.000
01/14/2018 00:38:29,-0.936387937;0.350966709;2.000
01/14/2018 00:38:30,-0.21060426;0.977571402;2.000
01/14/2018 00:38:31,0.708808003;0.705401456;2.000
01/14/2018 00:38:32,0.976545457;-0.215311335;2.000
01/14/2018 00:38:33,0.346451521;-0.938067878;2.000
01/14/2018 00:38:34,-0.602168345;-0.79836914;2.000
01/14/2018 00:38:35,-0.997157412;0.075346503;2.000
01/14/2018 00:38:36,-0.475364553;0.879788919;2.000
01/14/2018 00:38:37,0.483476284;0.87535746;2.000
01/14/2018 00:38:38,0.997811255;0.066126389;2.000
01/14/2018 00:38:39,0.59476316;-0.803900979;2.000
01/14/2018 00:38:40,-0.355107442;-0.934825494;2.000
01/14/2018 00:38:41,-0.978493899;-0.206275761;2.000
01/14/2018 00:38:42,-0.702257578;0.711922955;2.000
01/14/2018 00:38:43,0.219631121;0.97558299;2.000
01/14/2018 00:38:44,0.939591981;0.342296523;2.000
01/14/2018 00:38:45,0.795696306;-0.605695789;2.000
01/14/2018 00:38:46,-0.079758883;-0.996814186;2.000
01/14/2018 00:38:47,-0.881884123;-0.471466217;2.000
01/14/2018 00:38:48,-0.873209167;0.487345617;2.000
01/14/2018 00:38:49,-0.06170973;0.998094138;2.000
01/14/2018 00:38:50,0.806525348;0.591199512;2.000
01/14/2018 00:38:51,0.933244741;-0.359241219;2.000
01/14/2018 00:38:52,0.201943223;-0.97939723;2.000
01/14/2018 00:38:53,-0.715023963;-0.699099944;2.000
01/14/2018 00:38:54,-0.974601415;0.223946606;2.000
01/14/2018 00:38:55,-0.33813482;0.94109768;2.000
01/14/2018 00:38:56,0.609211368;0.793007887;2.000
01/14/2018 00:38:57,0.996451435;-0.0841697;2.000
01/14/2018 00:38:58,0.467558647;-0.883962053;2.000
01/14/2018 00:38:59,-0.491205404;-0.871043771;2.000
01/14/2018 00:39:00,-0.998357472;-0.057291863;2.000
01/14/2018 00:39:01,-0.587624285;0.80913392;2.000
01/14/2018 00:39:02,0.36336796;0.931645708;2.000
01/14/2018 00:39:03,0.980281378;0.197606729;2.000
01/14/2018 00:39:04,0.695928618;-0.718110966;2.000
01/14/2018 00:39:05,-0.228257705;-0.97360075;2.000
01/14/2018 00:39:06,-0.942584946;-0.333966495;2.000
01/14/2018 00:39:07,-0.790303935;0.612715016;2.000
01/14/2018 00:39:08,0.088578869;0.996069166;2.000
01/14/2018 00:39:09,0.886022669;0.463641919;2.000
01/14/2018 00:39:10,0.868861314;-0.49505557;2.000
01/14/2018 00:39:11,0.052872873;-0.998601251;2.000
01/14/2018 00:39:12,-0.811726643;-0.584037547;2.000
01/14/2018 00:39:13,-0.930028427;0.367487584;2.000
01/14/2018 00:39:14,-0.193266364;0.981146326;2.000
01/14/2018 00:39:15,0.721183903;0.69274366;2.000
01/14/2018 00:39:16,0.972581015;-0.232564332;2.000
01/14/2018 00:39:17,0.329791628;-0.94405375;2.000
01/14/2018 00:39:18,-0.616206661;-0.787584504;2.000
01/14/2018 00:39:19,-0.995667388;0.092986303;2.000
01/14/2018 00:39:20,-0.45971611;0.888065931;2.000
01/14/2018 00:39:21,0.49889604;0.866661838;2.000
01/14/2018 00:39:22,0.998825471;0.048452848;2.000
01/14/2018 00:39:23,0.580439371;-0.814303467;2.000
01/14/2018 00:39:24,-0.37160001;-0.92839293;2.000
01/14/2018 00:39:25,-0.981992055;-0.188922214;2.000
01/14/2018 00:39:26,-0.689545133;0.724242714;2.000
01/14/2018 00:39:27,0.236866404;0.971542231;2.000
01/14/2018 00:39:28,0.945504062;0.325610301;2.000
01/14/2018 00:39:29,0.784849646;-0.619686238;2.000
01/14/2018 00:39:30,-0.097391915;-0.995246108;2.000
01/14/2018 00:39:31,-0.890091799;-0.455781296;2.000
01/14/2018 00:39:32,-0.864445387;0.502726737;2.000
01/14/2018 00:39:33,-0.044031873;0.999030127;2.000
01/14/2018 00:39:34,0.816864342;0.576829825;2.000
01/14/2018 00:39:35,0.926739248;-0.375705158;2.000
01/14/2018 00:39:36,0.184574364;-0.982818551;2.000
01/14/2018 00:39:37,-0.72728734;-0.686333101;2.000
01/14/2018 00:39:38,-0.970484417;0.241163837;2.000
01/14/2018 00:39:39,-0.321422597;0.946935855;2.000
01/14/2018 00:39:40,0.623153676;0.782099415;2.000
01/14/2018 00:39:41,0.994805334;-0.10179562;2.000
01/14/2018 00:39:42,0.451837555;-0.892100232;2.000
01/14/2018 00:39:43,-0.506547588;-0.862212005;2.000
01/14/2018 00:39:44,-0.999215215;-0.039610036;2.000
01/14/2018 00:39:45,-0.573208981;0.819409217;2.000
01/14/2018 00:39:46,0.379802946;0.925067415;2.000
01/14/2018 00:39:47,0.983625796;0.180222898;2.000
01/14/2018 00:39:48,0.683107625;-0.73031772;2.000
01/14/2018 00:39:49,-0.245456546;-0.969407594;2.000
01/14/2018 00:39:50,-0.948349101;-0.317228597;2.000
01/14/2018 00:39:51,-0.779333866;0.626608909;2.000
01/14/2018 00:39:52,0.106197331;0.994345074;2.000
01/14/2018 00:39:53,0.894091192;0.447884963;2.000
01/14/2018 00:39:54,0.859961734;-0.510358517;2.000
01/14/2018 00:39:55,0.035187424;-0.999380731;2.000
01/14/2018 00:39:56,-0.821938042;-0.569576909;2.000
01/14/2018 00:39:57,-0.923377462;0.383893296;2.000
01/14/2018 00:39:58,-0.175867902;0.984413775;2.000
01/14/2018 00:39:59,0.733333796;0.67986877;2.000
01/14/2018 00:40:00,0.968311784;-0.249744447;2.000
01/14/2018 00:40:01,0.313028384;-0.949743771;2.000
01/14/2018 00:40:02,-0.630051869;-0.776553052;2.000
01/14/2018 00:40:03,-0.993865339;0.110596962;2.000
01/14/2018 00:40:04,-0.4439236;0.896064639;2.000
01/14/2018 00:40:05,0.51415945;0.857694619;2.000
01/14/2018 00:40:06,0.999526672;0.030764122;2.000
01/14/2018 00:40:07,0.565933682;-0.824450767;2.000
01/14/2018 00:40:08,-0.387976126;-0.921669423;2.000
01/14/2018 00:40:09,-0.985182473;-0.171509462;2.000
01/14/2018 00:40:10,-0.676616597;0.736335508;2.000
01/14/2018 00:40:11,0.254027457;0.967197007;2.000
01/14/2018 00:40:12,0.951119839;0.308822039;2.000
01/14/2018 00:40:13,0.773757027;-0.633482488;2.000
01/14/2018 00:40:14,-0.114994427;-0.993366137;2.000
01/14/2018 00:40:15,-0.898020535;-0.439953541;2.000
01/14/2018 00:40:16,-0.855410705;0.517950312;2.000
01/14/2018 00:40:17,-0.026340217;0.999653036;2.000
01/14/2018 00:40:18,0.826947345;0.562279369;2.000
01/14/2018 00:40:19,0.919943332;-0.392051357;2.000
01/14/2018 00:40:20,0.167147662;-0.985931873;2.000
01/14/2018 00:40:21,-0.739322797;-0.673351172;2.000
01/14/2018 00:40:22,-0.966063286;0.258305491;2.000
01/14/2018 00:40:23,-0.304609645;0.952477277;2.000
01/14/2018 00:40:24,0.636900699;0.770945847;2.000
01/14/2018 00:40:25,0.992847478;-0.119389639;2.000
01/14/2018 00:40:26,0.435974864;-0.899958842;2.000
01/14/2018 00:40:27,-0.521731029;-0.853110036;2.000
01/14/2018 00:40:28,-0.99975982;-0.021915797;2.000
01/14/2018 00:40:29,-0.558614043;0.829427725;2.000
01/14/2018 00:40:30,0.396118909;0.918199221;2.000
01/14/2018 00:40:31,0.986661963;0.162782588;2.000
01/14/2018 00:40:32,0.670072559;-0.742295606;2.000
01/14/2018 00:40:33,-0.262578466;-0.964910643;2.000
01/14/2018 00:40:34,-0.95381606;-0.300391285;2.000
01/14/2018 00:40:35,-0.768119567;0.640306435;2.000
01/14/2018 00:40:36,0.123782513;0.992309372;2.000
01/14/2018 00:40:37,0.901879522;0.431987648;2.000
01/14/2018 00:40:38,0.850792657;-0.525501527;2.000
01/14/2018 00:40:39,0.017490947;-0.999847022;2.000
01/14/2018 00:40:40,-0.831891859;-0.554937776;2.000
01/14/2018 00:40:41,-0.916437126;0.400178702;2.000
01/14/2018 00:40:42,-0.158414326;0.987372727;2.000
01/14/2018 00:40:43,0.745253875;0.66678082;2.000
01/14/2018 00:40:44,0.9637391;-0.266846297;2.000
01/14/2018 00:40:45,0.296167042;-0.95513616;2.000
01/14/2018 00:40:46,-0.643699629;-0.765278242;2.000
01/14/2018 00:40:47,-0.99175183;0.128172963;2.000
01/14/2018 00:40:48,-0.427991971;0.903782536;2.000
01/14/2018 00:40:49,0.529261732;0.848458614;2.000
01/14/2018 00:40:50,0.999914639;0.013065755;2.000
01/14/2018 00:40:51,0.551250639;-0.834339699;2.000
01/14/2018 00:40:52,-0.404230657;-0.914657081;2.000
01/14/2018 00:40:53,-0.988064151;-0.154042961;2.000
01/14/2018 00:40:54,-0.663476021;0.748197547;2.000
01/14/2018 00:40:55,0.271108902;0.962548681;2.000
01/14/2018 00:40:56,0.956437551;0.291936997;2.000
01/14/2018 00:40:57,0.762421927;-0.647080216;2.000
01/14/2018 00:40:58,-0.132560901;-0.991174862;2.000
01/14/2018 00:40:59,-0.905667848;-0.423987911;2.000
01/14/2018 00:41:00,-0.846107952;0.53301157;2.000
01/14/2018 00:41:01,-0.008640307;0.999962672;2.000
01/14/2018 00:41:02,0.836771197;0.547552705;2.000
01/14/2018 00:41:03,0.912859121;-0.408274694;2.000
01/14/2018 00:41:04,0.149668579;-0.988736222;2.000
01/14/2018 00:41:05,-0.751126564;-0.660158227;2.000
01/14/2018 00:41:06,-0.961339408;0.275366197;2.000
01/14/2018 00:41:07,-0.287701234;0.95772021;2.000
01/14/2018 00:41:08,0.650448128;0.759550678;2.000
01/14/2018 00:41:09,0.990578481;-0.136946244;2.000
01/14/2018 00:41:10,0.419975547;-0.907535421;2.000
01/14/2018 00:41:11,-0.536750968;-0.843740717;2.000
01/14/2018 00:41:12,-0.999991118;-0.004214689;2.000
01/14/2018 00:41:13,-0.543844046;0.839186305;2.000
01/14/2018 00:41:14,0.412310734;0.91104328;2.000
01/14/2018 00:41:15,0.989388927;0.145291266;2.000
01/14/2018 00:41:16,0.656827503;-0.754040869;2.000
01/14/2018 00:41:17,-0.279618098;-0.960111306;2.000
01/14/2018 00:41:18,-0.958984109;-0.283459836;2.000
01/14/2018 00:41:19,-0.756664553;0.6538033;2.000
01/14/2018 00:41:20,0.141328904;0.989962697;2.000
01/14/2018 00:41:21,0.909385218;0.415954956;2.000
01/14/2018 00:41:22,0.841356957;-0.540479853;2.000
01/14/2018 00:41:23,-0.00021101;-0.999999978;2.000
01/14/2018 00:41:24,-0.841584976;-0.540124735;2.000
01/14/2018 00:41:25,-0.909209595;0.416338699;2.000
01/14/2018 00:41:26,-0.140911106;0.990022252;2.000
01/14/2018 00:41:27,0.756940404;0.653483913;2.000
01/14/2018 00:41:28,0.958864398;-0.283864522;2.000
01/14/2018 00:41:29,0.279212886;-0.960229225;2.000
01/14/2018 00:41:30,-0.657145665;-0.753763607;2.000
01/14/2018 00:41:31,-0.989327523;0.145708796;2.000
01/14/2018 00:41:32,-0.411926218;0.911217203;2.000
01/14/2018 00:41:33,0.544198152;0.838956716;2.000
01/14/2018 00:41:34,0.99998925;-0.004636706;2.000
01/14/2018 00:41:35,0.536394844;-0.843967162;2.000
01/14/2018 00:41:36,-0.420358508;-0.907358102;2.000
01/14/2018 00:41:37,-0.990636187;-0.136528187;2.000
01/14/2018 00:41:38,-0.650127524;0.759825113;2.000
01/14/2018 00:41:39,0.288105386;0.957598708;2.000
01/14/2018 00:41:40,0.961455533;0.274960467;2.000
01/14/2018 00:41:41,0.750847896;-0.66047516;2.000
01/14/2018 00:41:42,-0.150085833;-0.988672971;2.000
01/14/2018 00:41:43,-0.91303134;-0.407889412;2.000
01/14/2018 00:41:44,-0.836540043;0.547905791;2.000
01/14/2018 00:41:45,0.009062311;0.999958936;2.000
01/14/2018 00:41:46,0.846332819;0.532654447;2.000
01/14/2018 00:41:47,0.905488836;-0.424370084;2.000
01/14/2018 00:41:48,0.132142593;-0.991230717;2.000
01/14/2018 00:41:49,-0.76269494;-0.6467584;2.000
01/14/2018 00:41:50,-0.956314263;0.292340608;2.000
01/14/2018 00:41:51,-0.270702662;0.962663009;2.000
01/14/2018 00:41:52,0.663791717;0.747917479;2.000
01/14/2018 00:41:53,0.987999053;-0.154459931;2.000
01/14/2018 00:41:54,0.403844616;-0.914827594;2.000
01/14/2018 00:41:55,-0.551602699;-0.834106985;2.000
01/14/2018 00:41:56,-0.999909036;0.013487739;2.000
01/14/2018 00:41:57,-0.528903617;0.848681898;2.000
01/14/2018 00:41:58,0.428373348;0.903601834;2.000
01/14/2018 00:41:59,0.991805833;0.127754411;2.000
01/14/2018 00:42:00,0.643376609;-0.765549828;2.000
01/14/2018 00:42:01,-0.296570103;-0.955011086;2.000
01/14/2018 00:42:02,-0.963851629;-0.266439556;2.000
01/14/2018 00:42:03,-0.744972413;0.667095273;2.000
01/14/2018 00:42:04,0.158831004;0.987305784;2.000
01/14/2018 00:42:05,0.916605929;0.39979191;2.000
01/14/2018 00:42:06,0.831657589;-0.555288802;2.000
01/14/2018 00:42:07,-0.017912902;-0.999839551;2.000
01/14/2018 00:42:08,-0.851014354;-0.525142428;2.000
01/14/2018 00:42:09,-0.901697134;0.432368222;2.000
01/14/2018 00:42:10,-0.123363727;0.992361522;2.000
01/14/2018 00:42:11,0.768389721;0.639982215;2.000
01/14/2018 00:42:12,0.953689203;-0.300793789;2.000
01/14/2018 00:42:13,0.26217123;-0.965021371;2.000
01/14/2018 00:42:14,-0.670385763;-0.742012755;2.000
01/14/2018 00:42:15,-0.986593177;0.163198966;2.000
01/14/2018 00:42:16,-0.395731374;0.91836631;2.000
01/14/2018 00:42:17,0.558964029;0.829191904;2.000
01/14/2018 00:42:18,0.999750482;-0.022337715;2.000
01/14/2018 00:42:19,0.521370952;-0.853330141;2.000
01/14/2018 00:42:20,-0.436354627;-0.899774772;2.000
01/14/2018 00:42:21,-0.992897774;-0.118970626;2.000
01/14/2018 00:42:22,-0.636575287;0.771214564;2.000
01/14/2018 00:42:23,0.305011583;0.952348641;2.000
01/14/2018 00:42:24,0.966172211;0.257897769;2.000
01/14/2018 00:42:25,0.739038563;-0.673663122;2.000
01/14/2018 00:42:26,-0.167563731;-0.985861246;2.000
01/14/2018 00:42:27,-0.920108704;-0.391663087;2.000
01/14/2018 00:42:28,-0.826709977;0.562628308;2.000
01/14/2018 00:42:29,0.02676209;0.999641831;2.000
01/14/2018 00:42:30,0.855629215;0.517589265;2.000
01/14/2018 00:42:31,0.897834786;-0.440332485;2.000
01/14/2018 00:42:32,0.114575195;-0.993414578;2.000
